% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=1118674, Thu May 19 18:52:27 2022
1 10 0.49815152326210155 1.0000450010125153 1.0 1.0 1.0000050000125 1.00001000005 1.0000150001125006 1.0000200002000015 1.0000250003125026 1.0000300004500045 1.0000350006125072 1.0000400008000108 1.0000450010125153
2 20 0.5292953729920279 1.1193369986162225 0.9217669861144252 0.9217669861144252 0.9620184258960238 0.9801970855176493 0.9971098747859448 0.9999936111675828 1.0003509899323324 1.0004912534973456 1.0184401478013567 1.0237550547475365 1.1193369986162225
3 30 0.5697594949604518 1.2178546470475256 0.9014997212636718 0.9014997212636718 0.9398360170055269 0.9555820692632447 0.9734229341768769 0.9925759280687417 0.9966676901512681 1.0074662916199604 1.0213020632039382 1.0311233747174742 1.2178546470475256
4 40 0.6609092061436412 1.300355914322196 0.8871056390478628 0.8871056390478628 0.9173564352374204 0.9460358618438983 0.9646156347905506 0.9763725190825755 1.0012579548024885 1.0090877897598527 1.011902407508966 1.029826284095078 1.300355914322196
5 50 0.7837924823876021 1.3657316764223708 0.8823392375248168 0.8823392375248168 0.9054030234818846 0.9295129245847621 0.9442528402325544 0.9602760836106377 0.9971480315316947 1.0093539532574827 1.0303077227809052 1.0534864615171367 1.3657316764223708
6 60 0.8591562480203139 1.350773440903721 0.8618505101998696 0.8618505101998696 0.8944577386040509 0.9197793447120612 0.948945835702328 0.956096896096311 0.9883033954956977 1.012968948710165 1.0416234169502425 1.1013262617010768 1.350773440903721
7 70 0.9225417550582097 1.3447667769260678 0.8390301096265643 0.8390301096265643 0.8955571511841703 0.9039899533189883 0.9275237095267086 0.9802443369031025 0.9907932682677387 1.0106856026168212 1.0286881074814602 1.0748353199606362 1.3447667769260678
8 80 0.9656747886536505 1.3290731757733119 0.8386361068056412 0.8386361068056412 0.8864709698387869 0.9059900513156373 0.9267669489538375 0.9685411793087126 0.9844291606487109 1.0001156737733017 1.0191013947486203 1.0729704357068086 1.3290731757733119
9 90 0.9827738000122248 1.324879320010733 0.821371474613415 0.821371474613415 0.8503845873562221 0.88948356722126 0.9362656492791308 0.9668633480352393 0.9914562486140694 1.0031563434112531 1.009886000760923 1.06639920499508 1.324879320010733
10 100 1.0713954567358877 1.3271985896712242 0.7902548256022175 0.7902548256022175 0.8286650210997408 0.8743159176359678 0.9217842466931015 0.9626244326905452 0.9789580690802188 1.005994968997667 1.036962254031765 1.1020183783487585 1.3271985896712242
11 110 1.2390117615921858 1.4754620485553929 0.7762306845536598 0.7762306845536598 0.8490936652535911 0.8508940514977864 0.8863619463509523 0.9458736027961114 0.9665581850446219 1.0004099296913385 1.0224367597514 1.1183667399769373 1.4754620485553929
12 120 1.5551783177623544 1.4793623762983683 0.7763344401266301 0.7763344401266301 0.837772078546428 0.8515105183683196 0.8811560265280398 0.9346905014668383 0.9482492324855545 1.0064768651176392 1.012367454201138 1.1358346509814865 1.4793623762983683
13 130 1.8045304106379727 1.5088856305619478 0.7413846394163187 0.7413846394163187 0.8160802236487661 0.8515422358910227 0.8723139924381836 0.9433465438022028 0.9667319247828309 0.9979944066675142 1.027213938138715 1.206215521141699 1.5088856305619478
14 140 2.046427919560281 1.5304970523387542 0.7308069687987557 0.7308069687987557 0.7911922736555855 0.820296292790802 0.8865683526129944 0.9276414749829942 0.9773039546182831 0.9859821914402483 1.0300809690503294 1.1929284036066596 1.5304970523387542
15 150 2.446744543053391 1.5708303647904258 0.7195651711868736 0.7195651711868736 0.7768350004890726 0.8012343548640354 0.8658727733223954 0.9198689482662648 0.9488986852020244 0.9849660588564956 1.0352010610408329 1.190028305180168 1.5708303647904258
16 160 2.882655942179618 1.5686461503621951 0.7167733887775088 0.7167733887775088 0.783821306589085 0.8075365204212663 0.8605218697294632 0.9009169380528113 0.952269788012361 0.9781890566347846 1.0288846107685656 1.1829225637963448 1.5686461503621951
17 170 3.3784366396971293 1.5958591085595544 0.7143131837226783 0.7143131837226783 0.7606088602124321 0.815957372296766 0.8542077066582952 0.8770632492952086 0.9333958642252485 0.9625616748387605 1.0300851293361544 1.1935787315313484 1.5958591085595544
18 180 3.6611947176903783 1.536443153568377 0.7114752621131052 0.7114752621131052 0.749831118150164 0.8117381506187291 0.8535212794736515 0.874531116623626 0.9399470094550615 0.9592697104187832 1.030714195503477 1.193328095964517 1.536443153568377
19 190 4.230407213205931 1.526100895264511 0.6785445337246069 0.6785445337246069 0.7458154793314195 0.8043798628862039 0.8539223544355725 0.8867128155729759 0.9143123331092883 0.94903911866367 1.0135772884216085 1.1736572685903326 1.526100895264511
20 200 5.033224818132876 1.5657462497253585 0.6715668133399985 0.6715668133399985 0.7427043388921342 0.7685433786737506 0.8522153445813145 0.8804524574179978 0.9132447527181307 0.941749006419374 0.9986154998652692 1.1680984839326547 1.5657462497253585
21 210 6.14068448765023 1.5867512441292857 0.6739636472307636 0.6739636472307636 0.7084430875566563 0.7580906758407743 0.8560326712605918 0.8770917129553093 0.9029151327137656 0.938073431624784 1.0266623120871528 1.2045743162891187 1.5867512441292857
22 220 7.716586019730009 1.6163262872937219 0.6628769583878851 0.6628769583878851 0.7237619866681005 0.7622688780845503 0.8500449005811253 0.8764061030783313 0.8981057007325717 0.9339262323004813 1.0256615825506583 1.1819551022003623 1.6163262872937219
23 230 9.597049777876999 1.6393681513424139 0.6477910073969662 0.6477910073969662 0.6970561601941445 0.7333562441575507 0.8453773021145778 0.8796724254439522 0.8969889884693324 0.9393522913054206 1.027936744509914 1.1867315570468948 1.6393681513424139
24 240 11.979938987765909 1.6359289315831922 0.6118560439805988 0.6118560439805988 0.7006613501189141 0.7507582874828208 0.8475956900842513 0.8840117386619565 0.9048272592964874 0.9352305275603532 1.0313438962591994 1.188384612896759 1.6359289315831922
25 250 13.670983213688276 1.662563566553641 0.6112951151790802 0.6112951151790802 0.6928308170184334 0.7578262695889934 0.8258987842674177 0.8717571490803679 0.9175028116493539 0.9488580812575104 1.016197792550711 1.199000673724496 1.662563566553641
26 260 16.115448339508944 1.612162175964675 0.6071742352723155 0.6071742352723155 0.6891874180058939 0.7466355350183385 0.8279847850370735 0.8798137226226286 0.8987880775747522 0.9522853288532892 1.0058288430184503 1.1950208230239585 1.612162175964675
27 270 19.31047735233105 1.525349501619795 0.6092724443077212 0.6092724443077212 0.681230714287928 0.7456722119691696 0.8287792186139461 0.8958965308269672 0.9385987953714144 0.9454960435826946 1.016687869484654 1.1777984596968278 1.525349501619795
28 280 21.176198422905813 1.5043053163052664 0.6057667135728081 0.6057667135728081 0.6827602811302977 0.7229669209517653 0.8256230859926221 0.8931167809171895 0.9321031430164225 0.9517896148475781 1.0101246512860445 1.1644659658267467 1.5043053163052664
29 290 21.2627286563915 1.4725798953409779 0.6006050407893312 0.6006050407893312 0.6849899998868726 0.7159083179217941 0.7785969228049321 0.8961025081158235 0.9350454420523391 0.9527940062814622 0.999367994943415 1.1608597598924193 1.4725798953409779
30 300 21.689829536908015 1.4593641929558734 0.5991160418806549 0.5991160418806549 0.6699345981549817 0.7149479107802875 0.7742501807091078 0.8871736580569325 0.9280250155591632 0.9651542597986884 0.991106460503384 1.12296036737755 1.4593641929558734
31 310 21.620591686439194 1.4251350005981165 0.5893030069637656 0.5893030069637656 0.6859345685227053 0.7163535158009294 0.7552406005569898 0.8591947558188371 0.9332094730394858 0.9641405760718654 0.9968479623821134 1.1154099453125381 1.4251350005981165
32 320 21.869631232619938 1.4026334075512927 0.6004148758247798 0.6004148758247798 0.6676246625988084 0.7116391400441309 0.7388699561514096 0.8608564648115057 0.9298516719796551 0.968652401158538 0.9785291223963719 1.102916730848588 1.4026334075512927
33 330 22.319863285888555 1.4222250262132188 0.5904979937053507 0.5904979937053507 0.6701894523757501 0.7288287891963932 0.7469933665221876 0.82848128968609 0.9160392616357081 0.9517962626735247 0.9643642505415894 1.1200215083019889 1.4222250262132188
34 340 20.64224310178872 1.40552156878585 0.5939478267873618 0.5939478267873618 0.6555799564800148 0.7214539298562614 0.7464601012837466 0.8357467392708231 0.8857942729750059 0.9433052242681448 0.981729302318265 1.1200500560073001 1.40552156878585
35 350 20.93727094296191 1.3910640321362635 0.5782889715659455 0.5782889715659455 0.6412562090162911 0.7143387320003843 0.7552956120236624 0.8145611035703009 0.8758546469637276 0.9298997781299722 0.9811186416302469 1.0974442973516059 1.3910640321362635
36 360 21.439505138938586 1.3353273530573022 0.5858342868012362 0.5858342868012362 0.651071994312778 0.7060640705814385 0.7628378733844402 0.8051653347331403 0.8860845571566502 0.912159043614674 0.9726690747058352 1.1197580499951734 1.3353273530573022
37 370 21.429984310623574 1.3307538674037105 0.5697580602673584 0.5697580602673584 0.6714750296948812 0.7069125330307741 0.7514067590048462 0.8029345688253129 0.8689702618447973 0.9094619749577633 0.9816104888681111 1.1068478827439094 1.3307538674037105
38 380 20.069928645706234 1.2985614320357113 0.5739546621501546 0.5739546621501546 0.6769557541109555 0.6843420567581784 0.7567743100650666 0.8135406565574151 0.8725298170193773 0.9179913089567127 0.9806587847734675 1.076002865874914 1.2985614320357113
39 390 18.73561270742255 1.2580000976383405 0.5814270160357771 0.5814270160357771 0.6575060658649914 0.6827609919331792 0.7439051930192466 0.807893871316165 0.8710075423330995 0.8946315606421787 0.9927892811858614 1.0779094321591653 1.2580000976383405
40 400 17.72054076380045 1.281166170800089 0.5722730099567052 0.5722730099567052 0.646950901007953 0.6777819084574099 0.7125673411563799 0.8072846608772882 0.8637968130710892 0.885887768242767 0.9967793186202833 1.0622442349936143 1.281166170800089
41 410 17.97784434191255 1.2798176883491321 0.5709418831986958 0.5709418831986958 0.6047783038772322 0.6737384368298011 0.7332961340402114 0.7872381265888284 0.8538330514555723 0.8951899090851072 1.0015628566087549 1.0430978679499616 1.2798176883491321
42 420 17.656187297173346 1.261419550780865 0.5547554544920269 0.5547554544920269 0.6143700017086582 0.6656865779979506 0.7530853367999919 0.7809894143617424 0.8301143030402486 0.9097319374222038 0.9975420825564214 1.052391942176101 1.261419550780865
43 430 17.209152818409944 1.2671633382510061 0.5523868946228474 0.5523868946228474 0.6034629333503955 0.6601329466012595 0.7517814104082199 0.763587469235079 0.82491084300432 0.9121676865869489 0.9914007831393727 1.051287705098677 1.2671633382510061
44 440 15.808773544423312 1.2459862447770123 0.5469038795580584 0.5469038795580584 0.5995663684943585 0.6598123768597527 0.7466334979077222 0.7589725130658999 0.8122190231145885 0.9090479907150458 1.0088346554298697 1.0602194921823154 1.2459862447770123
45 450 14.554762268260015 1.237441234250074 0.5390371170405912 0.5390371170405912 0.5962493633805885 0.6664089956171145 0.7068314329278529 0.7551167885562204 0.8093531682040269 0.8978613063543333 0.9999997919671039 1.0589757053129785 1.237441234250074
46 460 13.65075811212056 1.2214738913280418 0.5412024481815486 0.5412024481815486 0.601422020663002 0.6533127584335879 0.683843724844315 0.7597937853097072 0.7861653886395806 0.8833084567195619 0.9963508386201404 1.0581210539998362 1.2214738913280418
47 470 14.635371691364371 1.2287002350742124 0.5369036412120367 0.5369036412120367 0.5919021819897579 0.6473251025164127 0.6795366733003804 0.7644553572614983 0.7831396793053437 0.8795572037915692 0.9702341670758953 1.0315824545736194 1.2287002350742124
