% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1118674, Thu May 19 18:52:27 2022
1 10 -0.07031665275273755 -0.00885590608146657 0.016533299441932933 0.07792914927082656 0.940024061193775 0.9580040482208017 0.9696205302946871 0.9847476582865737 0.9969711034428566 1.0018093191612492 1.013945837202503 1.0208074142410082 1.0308412944938452 1.0762667324867206
2 20 -0.15544253464572244 -0.018421106358557468 0.02663361685797442 0.11774667356982792 0.940024061193775 0.9580040482208017 0.9696205302946871 0.9847476582865737 0.9969711034428566 1.0018093191612492 1.013945837202503 1.0208074142410082 1.0308412944938452 1.0762667324867206
3 30 -0.21194372675736114 -0.019005301982343143 0.030417986365075284 0.14917963612601373 0.940024061193775 0.9580040482208017 0.9696205302946871 0.9847476582865737 0.9969711034428566 1.0018093191612492 1.013945837202503 1.0208074142410082 1.0308412944938452 1.0762667324867206
4 40 -0.24953189735788786 -0.024768945117562047 0.03631608832005787 0.18799292651774485 0.940024061193775 0.9580040482208017 0.9696205302946871 0.9847476582865737 0.9969711034428566 1.0018093191612492 1.013945837202503 1.0208074142410082 1.0308412944938452 1.0762667324867206
5 50 -0.2426027118045887 -0.027768247821918772 0.03910969637503322 0.18795509954328898 0.940024061193775 0.9580040482208017 0.9696205302946871 0.9847476582865737 0.9969711034428566 1.0018093191612492 1.013945837202503 1.0208074142410082 1.0308412944938452 1.0762667324867206
6 60 -0.22359717853981512 -0.026282735094470194 0.04859315206995482 0.16568773524176308 0.940024061193775 0.9580040482208017 0.9696205302946871 0.9847476582865737 0.9969711034428566 1.0018093191612492 1.013945837202503 1.0208074142410082 1.0308412944938452 1.0762667324867206
7 70 -0.19924133367936997 -0.04450935318370012 0.052323720680110215 0.13402711848010646 0.940024061193775 0.9580040482208017 0.9696205302946871 0.9847476582865737 0.9969711034428566 1.0018093191612492 1.013945837202503 1.0208074142410082 1.0308412944938452 1.0762667324867206
8 80 -0.18764068657663385 -0.038406034408536065 0.05297507987871966 0.12509253902807693 0.940024061193775 0.9580040482208017 0.9696205302946871 0.9847476582865737 0.9969711034428566 1.0018093191612492 1.013945837202503 1.0208074142410082 1.0308412944938452 1.0762667324867206
9 90 -0.19115000765251725 -0.05255528289088574 0.046054104741157474 0.12425999612472131 0.940024061193775 0.9580040482208017 0.9696205302946871 0.9847476582865737 0.9969711034428566 1.0018093191612492 1.013945837202503 1.0208074142410082 1.0308412944938452 1.0762667324867206
10 100 -0.3034454170553045 -0.05005280760582826 0.055754075755855635 0.2428672415600813 0.940024061193775 0.9580040482208017 0.9696205302946871 0.9847476582865737 0.9969711034428566 1.0018093191612492 1.013945837202503 1.0208074142410082 1.0308412944938452 1.0762667324867206
11 110 -0.32107537976790174 -0.053941953688026026 0.0653186894681912 0.22055016190200985 0.7743782866787339 0.8197791452640456 0.8627287672257536 0.9370648803531136 0.9519684647372659 1.007750577328431 1.0214599653683067 1.0646383926261254 1.155949412983773 1.2926907244500874
12 120 -0.33277462396802093 -0.06576014835050627 0.06203126904738739 0.22448694722960003 0.7743782866787339 0.8197791452640456 0.8627287672257536 0.9370648803531136 0.9519684647372659 1.007750577328431 1.0214599653683067 1.0646383926261254 1.155949412983773 1.2926907244500874
13 130 -0.3658743185878068 -0.07187757966424178 0.05999346903096426 0.23693249418439932 0.7743782866787339 0.8197791452640456 0.8627287672257536 0.9370648803531136 0.9519684647372659 1.007750577328431 1.0214599653683067 1.0646383926261254 1.155949412983773 1.2926907244500874
14 140 -0.3788627999972652 -0.0655408919926789 0.056212352603126715 0.2568237878288931 0.7743782866787339 0.8197791452640456 0.8627287672257536 0.9370648803531136 0.9519684647372659 1.007750577328431 1.0214599653683067 1.0646383926261254 1.155949412983773 1.2926907244500874
15 150 -0.3882988518439495 -0.06838283449134502 0.06174060015636901 0.24547797009272024 0.7743782866787339 0.8197791452640456 0.8627287672257536 0.9370648803531136 0.9519684647372659 1.007750577328431 1.0214599653683067 1.0646383926261254 1.155949412983773 1.2926907244500874
16 160 -0.3817341679136288 -0.08381438742441953 0.06708600165881673 0.2589914229468757 0.7743782866787339 0.8197791452640456 0.8627287672257536 0.9370648803531136 0.9519684647372659 1.007750577328431 1.0214599653683067 1.0646383926261254 1.155949412983773 1.2926907244500874
17 170 -0.36265928244918305 -0.07578903817129629 0.06636428081724523 0.2280937473896506 0.7743782866787339 0.8197791452640456 0.8627287672257536 0.9370648803531136 0.9519684647372659 1.007750577328431 1.0214599653683067 1.0646383926261254 1.155949412983773 1.2926907244500874
18 180 -0.37076710988688577 -0.07539649102730271 0.06686766345479683 0.22153537983715907 0.7743782866787339 0.8197791452640456 0.8627287672257536 0.9370648803531136 0.9519684647372659 1.007750577328431 1.0214599653683067 1.0646383926261254 1.155949412983773 1.2926907244500874
19 190 -0.3925349723544455 -0.08123072652642485 0.07992494399577199 0.2271392474152003 0.7743782866787339 0.8197791452640456 0.8627287672257536 0.9370648803531136 0.9519684647372659 1.007750577328431 1.0214599653683067 1.0646383926261254 1.155949412983773 1.2926907244500874
20 200 -0.40443328757440333 -0.09662399543574444 0.07320189916659922 0.25232631311432496 0.7743782866787339 0.8197791452640456 0.8627287672257536 0.9370648803531136 0.9519684647372659 1.007750577328431 1.0214599653683067 1.0646383926261254 1.155949412983773 1.2926907244500874
21 210 -0.40715869124731807 -0.09613895771688738 0.07619290071297576 0.2711497390658806 0.6792477207004702 0.7271823760346243 0.8003283554535374 0.8917960037603498 0.9574985076321711 0.9742948803134948 1.0428832101241847 1.1122004441604618 1.1827595921150664 1.4086991731484704
22 220 -0.4123406745859527 -0.11021077082634856 0.09404406382749586 0.2827342595101681 0.6792477207004702 0.7271823760346243 0.8003283554535374 0.8917960037603498 0.9574985076321711 0.9742948803134948 1.0428832101241847 1.1122004441604618 1.1827595921150664 1.4086991731484704
23 230 -0.4121973482226451 -0.09877197066507487 0.09048333467337229 0.2952029324139571 0.6792477207004702 0.7271823760346243 0.8003283554535374 0.8917960037603498 0.9574985076321711 0.9742948803134948 1.0428832101241847 1.1122004441604618 1.1827595921150664 1.4086991731484704
