% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1118674, Thu May 19 18:52:27 2022, <python>{}</python>
1 10 0.49815152326210155 1.0000450010125153 9.416758963638957 9.4167589636389568e+00 9.541290003647891 9.585803644589976   
2 20 0.5292953729920279 1.2143383474110143 9.407574971832437 9.4075749718324371e+00 9.471800645546152 9.49686488884154   
3 30 0.5697594949604518 1.3509207139192512 9.36395887725951 9.3639588772595097e+00 9.42734126954062 9.534455498318462   
4 40 0.6609092061436412 1.4658411096539505 9.325476476088275 9.3254764760882747e+00 9.392474754210966 9.437386532702325   
5 50 0.7837924823876021 1.547853272686355 9.28448570461064 9.2844857046106402e+00 9.403541674030162 9.482857515376931   
6 60 0.8591562480203139 1.5672943566401865 9.232118751013697 9.2321187510136973e+00 9.356522571138678 9.467383487598115   
7 70 0.9225417550582097 1.602763430652801 9.162779476356834 9.1627794763568335e+00 9.230906583751745 9.507988538120486   
8 80 0.9656747886536505 1.5848031881619573 9.099351881601557 9.0993518816015566e+00 9.143950104103999 9.349604585638305   
9 90 0.9827738000122248 1.6130086823800376 9.01423043038696 9.0142304303869594e+00 9.126394872953336 9.276498221765955   
10 100 1.0713954567358877 1.679456482483136 8.986036710367452 8.9860367103674523e+00 9.095496730714123 9.153892712958912   
11 110 1.2390117615921858 1.9008035599672253 8.888215320336208 8.8882153203362080e+00 9.05835064531591 9.239985522351056   
12 120 1.5551783177623544 1.905573551595966 8.786282488364282 8.7862824883642823e+00 8.946681286169257 9.190481105760394   
13 130 1.8045304106379727 2.0352264537742126 8.681297728667616 8.6812977286676158e+00 8.86868726706218 9.005807416558227   
14 140 2.046427919560281 2.0942562368479702 8.40671500788639 8.4067150078863904e+00 8.766305917961583 8.995218146309995   
15 150 2.446744543053391 2.183027233237885 8.115035991789767 8.1150359917897674e+00 8.55402105989199 8.932653244530334   
16 160 2.882655942179618 2.1884826849356056 7.819589228060057 7.8195892280600567e+00 8.326368229734355 8.766042137307686   
17 170 3.3784366396971293 2.234116834079215 7.44502850333939 7.4450285033393904e+00 8.060389384065537 8.513726705274998   
18 180 3.6611947176903783 2.15951732320965 7.317122378555968 7.3171223785559683e+00 7.816354872063709 7.930465057657803   
19 190 4.230407213205931 2.2490799342050143 6.8555811309247146 6.8555811309247146e+00 7.208236493950191 7.630165883979423   
20 200 5.033224818132876 2.331482465517036 6.539778887092859 6.5397788870928588e+00 7.064672073810004 7.514108343234689   
21 210 6.14068448765023 2.354357316821252 5.817596880937027 5.8175968809370273e+00 6.655727503906016 7.535280564744126   
22 220 7.716586019730009 2.4383503859066438 4.879598369618441 4.8795983696184413e+00 5.886298616971553 6.493143920746162   
23 230 9.597049777876999 2.530705324129036 4.471447063684307 4.4714470636843071e+00 5.698110439762962 6.327730079148379   
24 240 11.979938987765909 2.673715406879376 3.8343734761212294 3.8343734761212294e+00 4.682113958976743 6.037197413213329   
25 250 13.670983213688276 2.7197396564613303 3.8343734761212294 3.9160665186699588e+00 4.424669964176152 6.060987023829355   
26 260 16.115448339508944 2.6551887124156806 3.1995484392649933 3.1995484392649933e+00 4.284234292244832 5.849586193795977   
27 270 19.31047735233105 2.5035589839500387 2.9702073250996524 2.9702073250996524e+00 3.810715191517327 5.311481747464435   
28 280 21.176198422905813 2.4833079840800156 2.9702073250996524 3.3023465598872348e+00 3.8138386885866846 3.9507319401406575   
29 290 21.2627286563915 2.4518273995930406 2.660312126327011 2.6603121263270109e+00 4.4068911468344645 5.555734711237953   
30 300 21.689829536908015 2.4358623220551014 2.2455092413365554 2.2455092413365554e+00 4.320960875353437 5.936253873669622   
31 310 21.620591686439194 2.4183399435559703 1.9878073915931278 1.9878073915931278e+00 3.5229606054597413 4.33954954636622   
32 320 21.869631232619938 2.3361070220395836 1.9129782716219608 1.9129782716219608e+00 3.0343448843945184 3.9254697225089825   
33 330 22.319863285888555 2.4085179651311175 1.9129782716219608 2.2788105343731644e+00 2.8686824149707304 3.7796930087341734   
34 340 20.64224310178872 2.3664057774034726 1.6856996091004273 1.6856996091004273e+00 2.939979647185905 4.008487201645208   
35 350 20.93727094296191 2.4054825537644424 1.6856996091004273 1.8976454888903382e+00 2.7869149005289184 3.0647440912621238   
36 360 21.439505138938586 2.279360193047828 1.5087366171677687 1.5087366171677687e+00 2.336542106900019 3.452486854321819   
37 370 21.429984310623574 2.335647286462706 1.5087366171677687 1.7813718480330838e+00 2.754421369540734 3.220083819709291   
38 380 20.069928645706234 2.262480850266165 1.5087366171677687 1.7561978416971515e+00 2.2246888031302037 3.914047657622419   
39 390 18.73561270742255 2.1636423195734884 1.5087366171677687 1.6594007597185265e+00 2.370125650496086 2.655705097139485   
40 400 17.72054076380045 2.238732472980011 1.5087366171677687 1.6477330622342032e+00 2.149357291943648 2.29509528692427   
41 410 17.97784434191255 2.241590126790081 1.5057464530244937 1.5057464530244937e+00 1.8493411488784601 2.786697725355805   
42 420 17.656187297173346 2.273829920132844 1.402851827829171 1.4028518278291711e+00 1.7628700310394327 2.5201110339011397   
43 430 17.209152818409944 2.2939779176263513 1.402851827829171 1.7435770829218549e+00 2.1173965024362644 2.6139804841593266   
44 440 15.808773544423312 2.278254536764061 1.3169324143946681 1.3169324143946681e+00 1.6485583257298844 2.192014397498361   
45 450 14.554762268260015 2.295651255045004 1.3169324143946681 1.3445915246634788e+00 1.6045122625749215 1.9846199651899106   
46 460 13.65075811212056 2.256962982026817 1.2851376458095303 1.2851376458095303e+00 1.6228124938410513 2.2578121220210177   
47 470 14.635371691364371 2.2884930195304225 1.2251626508112783 1.2251626508112783e+00 1.6158112256574961 1.9748644578519272   
48 480 14.099524681600146 2.1774472913546927 1.2251626508112783 1.2342207348299801e+00 1.3617623223309838 1.6102467761234178   
49 490 13.707632433928556 2.1912519812381417 1.2251626508112783 1.2576876232146823e+00 1.6266769532300294 1.735922914346892   
50 500 13.077358556598067 2.201996748269773 1.1104622872697996 1.1104622872697996e+00 1.4334893653253602 1.7933601645301462   
51 510 11.541852088933034 2.209972476373531 1.1104622872697996 1.2289451796635373e+00 1.4879991797086154 1.7520831767221665   
52 520 10.70879173247474 2.2420838156285217 1.1104622872697996 1.1852666828885401e+00 1.3451273184355057 1.5111336010948748   
53 530 9.387491261813024 2.286618592801809 1.0860124217044063 1.0860124217044063e+00 1.2965779593358786 1.554270276116049   
54 540 8.756633592946612 2.2837888257117336 1.02569948723845 1.0256994872384499e+00 1.2015069116147261 1.3493330696359889   
55 550 8.114779228973276 2.3479106399013365 1.02569948723845 1.0562163686800916e+00 1.1496055898768909 1.2244659981902883   
56 560 8.227951204621899 2.340941625015764 1.02569948723845 1.0643578112983707e+00 1.1234538032669728 1.3747549514964987   
57 570 8.10460624795175 2.2458715558538267 1.0079814632691175 1.0079814632691175e+00 1.0916054028388966 1.2778708371863505   
58 580 7.780799885894444 2.2301099232061548 1.0079814632691175 1.0548244790904993e+00 1.0839672574635695 1.1600858298102623   
59 590 7.589280029936569 2.193625292053481 1.0079814632691175 1.0979762971611668e+00 1.1268190953093906 1.3077152907629894   
60 600 6.931270300730652 2.3022539744255455 1.0079814632691175 1.0444107148594783e+00 1.123124484077572 1.237696352717367   
61 610 6.4728389766879255 2.3084181534561523 1.0079814632691175 1.0270170885401728e+00 1.1537205824396397 1.2042314902701314   
62 620 5.824460160317525 2.299174310715098 1.0079814632691175 1.0547618856895058e+00 1.0992187513466969 1.1340891377938878   
63 630 5.690924620427121 2.2866132345772363 1.0079814632691175 1.0354863923357607e+00 1.0601911056587854 1.1411552408960295   
64 640 5.329970184573833 2.292438897848935 1.0079814632691175 1.0177831742753436e+00 1.051030261099764 1.0954710875115854   
65 650 5.234566430105347 2.260212100094264 1.0079814632691175 1.0183398865640834e+00 1.0419454835922397 1.061794588150094   
66 660 4.88892978270262 2.3191127150439232 1.0079814632691175 1.0207770492761152e+00 1.0383608121866625 1.0531347911643965   
67 670 4.452939024321567 2.3085419199907498 1.0040425795954175 1.0040425795954175e+00 1.0376389066716591 1.0725683510207258   
68 680 4.335578922791713 2.313667462413603 1.0040425795954175 1.0245301734475727e+00 1.0515127009604566 1.1223299929358426   
69 690 4.5770340651907935 2.226511769542887 1.0040425795954175 1.0138666324231864e+00 1.0403356092605376 1.107279042936817   
70 700 4.3876281361779945 2.188049741731282 1.0040425795954175 1.0068639126174455e+00 1.0472416086848515 1.1257973309114804   
71 710 4.261661715126719 2.1738330036262323 1.0040425795954175 1.0089908405562698e+00 1.0352836543910855 1.1544235793589857   
72 720 4.106007873288004 2.2153836383047416 1.0040425795954175 1.0177091418842690e+00 1.0345705250955164 1.0602370070418128   
73 730 4.2575134166682975 2.18430161373358 0.9500358161728488 9.5003581617284882e-01 1.0209382894964685 1.0462338817382837   
74 740 4.063907925750254 2.2384721966155414 0.9500358161728488 1.0148843865698400e+00 1.0410533847361232 1.0838943729930786   
75 750 3.778692333875891 2.178557242058423 0.9500358161728488 1.0176511918615538e+00 1.0355576887609084 1.0487779617882866   
76 760 3.5600272648700497 2.2751607707878247 0.9500358161728488 1.0028255998841866e+00 1.0369831001612162 1.0768003709433134   
77 770 3.2237206483878706 2.2613923279384816 0.9500358161728488 1.0059402021832937e+00 1.029511945946128 1.0467281455337782   
78 780 3.106384510255965 2.2316043556820837 0.9500358161728488 9.8836196930805287e-01 1.0222864123371256 1.0320683871406193   
79 790 3.217431765538252 2.251593441027382 0.9500358161728488 9.5451492236320901e-01 1.0268031733660383 1.0450870749312797   
80 800 2.9588827701213423 2.2243428392933313 0.9500358161728488 1.0152362445352221e+00 1.029862252425572 1.0675794349168606   
81 810 2.754892484430535 2.224615433785075 0.9500358161728488 9.9510355428907882e-01 1.0283029369786183 1.043643327427374   
82 820 2.6927234026901328 2.249789160430341 0.919977908934914 9.1997790893491405e-01 1.0146667118640829 1.028550544439084   
83 830 2.8555179859965043 2.199852300681021 0.919977908934914 9.4671840229803617e-01 1.019906656855574 1.0745237839020387   
84 840 2.934404361799517 2.2616417180188435 0.919977908934914 9.8760762548195080e-01 1.011807573445717 1.0547152415136245   
85 850 2.957749306975078 2.287690586454687 0.8977959044298924 8.9779590442989243e-01 1.0141411151432431 1.031153199735539   
86 860 2.920666394962154 2.2247703758684554 0.8977959044298924 9.9413433969602294e-01 1.0208870894795699 1.0715400343965857   
87 870 2.7569620846606275 2.173292468581775 0.8977959044298924 9.9992872160292179e-01 1.0186944058038274 1.0833927514837571   
88 880 2.5550413167369816 2.136800771186542 0.8977959044298924 9.3459018006548011e-01 1.0204060321154487 1.1087533796679392   
89 890 2.3026026663835295 2.2039288927410583 0.8977959044298924 1.0037868248380979e+00 1.0183050515835517 1.0550280702096555   
90 900 2.206588936764115 2.234913657830263 0.8977959044298924 9.9706286895089269e-01 1.0147894636669295 1.017177383030058   
91 910 2.0600583799214234 2.3026483341035164 0.8977959044298924 1.0033029647145624e+00 1.013641302826049 1.049201474815707   
92 920 1.979901797787976 2.253175670704667 0.8977959044298924 9.9422586995100393e-01 1.0139193945109743 1.0204557452248149   
93 930 2.0568818187958957 2.2358664284931504 0.8144007061926928 8.1440070619269278e-01 1.0181239056176765 1.302768519078062   
94 940 2.166486825917946 2.2117670890090952 0.6813205210879556 6.8132052108795560e-01 1.0128915040925428 1.0996480369969792   
95 950 2.172457884215608 2.189826511324291 0.6813205210879556 8.4218189853618297e-01 1.0032933850359251 1.050705227226063   
96 960 2.102564337148383 2.1824816575608 0.6813205210879556 9.2182478132024281e-01 0.9997070996933192 1.2470101139098888   
97 970 2.056407747089136 2.2301944798884104 0.6813205210879556 9.3630262539915421e-01 1.0074108737386331 1.1715899921946136   
98 980 1.9439175116169052 2.3408550093926253 0.6813205210879556 8.9136968451623921e-01 0.9907541723159823 1.0200992472293111   
99 990 1.841262474594755 2.393169637764585 0.6813205210879556 7.6413560548783788e-01 1.0043654915181104 1.0222614456039345   
100 1000 1.9230080068950717 2.4662222958966495 0.6813205210879556 7.5834946021198335e-01 0.9424454168660096 1.046408417366107   
101 1010 1.9069985643653191 2.4972215962870425 0.6360008558885717 6.3600085588857169e-01 0.923685363081163 1.2139678095052766   
102 1020 1.817485798236537 2.560645579815962 0.6360008558885717 8.3090154165094288e-01 0.9725482771509265 1.1285611306167287   
103 1030 1.6320226740446975 2.6739171575486473 0.6360008558885717 6.6440183574258072e-01 0.9532581462749004 1.0286399497099301   
104 1040 1.4687317353443103 2.718013884616937 0.6076550678863593 6.0765506788635926e-01 0.8971938201446858 1.024810220091223   
105 1050 1.3694156232233676 2.7611971667259696 0.5687002688664431 5.6870026886644309e-01 0.8515422442378686 1.0091361234710587   
106 1060 1.3337482593938819 2.8100705028713238 0.462258437444397 4.6225843744439699e-01 0.8100073009356072 0.9358078355501458   
107 1070 1.2327599476628235 2.798481459932797 0.4114057646067866 4.1140576460678657e-01 0.7153206435943275 0.978894748162844   
108 1080 1.102820579026509 2.706041354697962 0.4114057646067866 4.3505004029434546e-01 0.6180790205413493 0.8488226751023147   
109 1090 1.1388891859042587 2.6320571409822193 0.34074628019072906 3.4074628019072906e-01 0.5526171353576792 0.7170706869212142   
110 1100 1.1204307070720843 2.531179946572025 0.30300496096649365 3.0300496096649365e-01 0.5968306645382694 0.7776741361899072   
111 1110 1.1009446173233577 2.5421294080859007 0.2292674909522302 2.2926749095223020e-01 0.514287022405664 0.6948124375604939   
112 1120 1.0581580549994474 2.5581146616390877 0.2292674909522302 2.4973666279908779e-01 0.48138347410866167 0.5636832278939969   
113 1130 0.9952595187724029 2.4505004963976735 0.11465117966830074 1.1465117966830074e-01 0.3390983817386932 0.6113622213813557   
114 1140 0.9030247199203868 2.4252852774378946 0.11465117966830074 1.6969637821825601e-01 0.3435686907671043 0.49829594081578743   
115 1150 0.8186020849400902 2.3658149183593844 0.05611491870747576 5.6114918707475758e-02 0.2621447256341629 0.7089185452966182   
116 1160 0.7297024099109332 2.4215818282893795 0.05611491870747576 1.2180696395526225e-01 0.26697891017295106 0.5198974447424577   
117 1170 0.7315559249225548 2.3698641902255604 0.05611491870747576 1.0968569325838951e-01 0.30247493988261964 0.46867500038617693   
